Customer ID,Customer Name,Customer Segment,Country,Region,State or Province,City,Postal Code,Order ID
1989,David Weaver,Corporate,United States,West,Utah,Holladay,84117,90001
1989,David Weaver,Home Office,United States,West,Utah,Holladay,84117,90003
1991,Paula Hubbard,Home Office,United States,West,Utah,Kearns,84118,90002
1997,Harriet Bowman,Consumer,United States,South,South Carolina,Hilton Head Island,29915,90333
1997,Harriet Bowman,Consumer,United States,South,South Carolina,Hilton Head Island,29915,90334
1997,Harriet Bowman,Consumer,United States,South,South Carolina,Hilton Head Island,29915,90335
1998,Judy Frazier,Corporate,United States,East,New York,East Massapequa,11758,90568
2004,James Dickinson Ball,Home Office,United States,West,Montana,Bozeman,59715,91277
2004,James Dickinson Ball,Home Office,United States,West,Montana,Bozeman,59715,91277
2006,Cynthia Khan,Home Office,United States,West,Colorado,Durango,81301,88798
2016,Wayne Bean,Corporate,United States,Central,Michigan,Southgate,48195,86874
2014,Cathy Simon,Home Office,United States,Central,Iowa,Council Bluffs,51503,88367
2014,Cathy Simon,Home Office,United States,Central,Iowa,Council Bluffs,51503,88367
2014,Cathy Simon,Home Office,United States,Central,Iowa,Council Bluffs,51503,88368
2020,Erika Jordan,Home Office,United States,East,Pennsylvania,Plum,15239,86933
2030,Lindsay O'Connell,Corporate,United States,Central,Texas,Greenville,75401,91059
2030,Lindsay O'Connell,Corporate,United States,Central,Texas,Greenville,75401,91059
2030,Lindsay O'Connell,Corporate,United States,Central,Texas,Greenville,75401,91060
2035,Jon Ward,Consumer,United States,South,Florida,Palm Beach Gardens,33403,87117
2037,Lynda Herman,Small Business,United States,West,Montana,Bozeman,59715,89333
2038,Peter Adams,Small Business,United States,East,New York,Mount Vernon,10550,89334
2044,Jay Simon,Corporate,United States,South,Arkansas,Rogers,72756,88692
2046,Eileen Schwartz,Corporate,United States,Central,Kansas,Liberal,67901,88219
2046,Eileen Schwartz,Corporate,United States,Central,Kansas,Liberal,67901,88219
2046,Eileen Schwartz,Corporate,United States,Central,Kansas,Liberal,67901,88219
2046,Eileen Schwartz,Corporate,United States,Central,Kansas,Liberal,67901,88219
2049,Kenneth Pollock,Corporate,United States,South,Virginia,Harrisonburg,22801,88220
2049,Kenneth Pollock,Corporate,United States,South,Virginia,Harrisonburg,22801,88220
2052,Francis Kendall,Home Office,United States,West,New Mexico,Albuquerque,87105,87234
2052,Francis Kendall,Home Office,United States,West,New Mexico,Albuquerque,87105,87234
2052,Francis Kendall,Home Office,United States,West,New Mexico,Albuquerque,87105,87234
2058,Louise Webster Sharma,Corporate,United States,South,North Carolina,Hickory,28601,88040
2059,Nathan Newton,Corporate,United States,South,North Carolina,High Point,27260,88039
2059,Nathan Newton,Corporate,United States,South,North Carolina,High Point,27260,88041
2059,Nathan Newton,Corporate,United States,South,North Carolina,High Point,27260,88041
2061,Marianne Carey,Corporate,United States,Central,Nebraska,North Platte,69101,87146
2062,Alfred Singh,Corporate,United States,South,Virginia,Mechanicsville,23111,87146
2062,Alfred Singh,Corporate,United States,South,Virginia,Mechanicsville,23111,87148
2063,Todd D Norris,Corporate,United States,South,Virginia,Newport News,23602,87147
2066,Claudia Webb,Home Office,United States,South,North Carolina,Indian Trail,28079,85833
2066,Claudia Webb,Home Office,United States,South,North Carolina,Indian Trail,28079,85834
2066,Claudia Webb,Corporate,United States,South,North Carolina,Indian Trail,28079,85835
2069,Elsie Boykin,Consumer,United States,South,Kentucky,Fort Thomas,41075,88554
2070,Kelly Collins,Corporate,United States,Central,Michigan,Eastpointe,48021,88558
2071,Victor Cherry,Corporate,United States,Central,Michigan,Farmington Hills,48336,88555
2071,Victor Cherry,Corporate,United States,Central,Michigan,Farmington Hills,48336,88555
2071,Victor Cherry,Corporate,United States,Central,Michigan,Farmington Hills,48336,88558
2072,Malcolm S Lanier,Corporate,United States,Central,Michigan,Flint,48505,88555
2072,Malcolm S Lanier,Corporate,United States,Central,Michigan,Flint,48505,88556
2072,Malcolm S Lanier,Corporate,United States,Central,Michigan,Flint,48505,88556
2072,Malcolm S Lanier,Corporate,United States,Central,Michigan,Flint,48505,88556
2073,Evan Kelley,Consumer,United States,Central,Michigan,Garden City,48135,88557
2081,Matthew Conway,Corporate,United States,East,New York,Ithaca,14853,86092
2089,Annie Odom,Corporate,United States,East,New York,New City,10956,88348
2089,Annie Odom,Corporate,United States,East,New York,New City,10956,88348
2089,Annie Odom,Corporate,United States,East,New York,New City,10956,88348
2094,Vernon Hirsch Singleton,Corporate,United States,West,California,Chico,95928,86629
2097,Patsy Shea,Home Office,United States,South,South Carolina,Hilton Head Island,29915,87889
2098,Tracy Dyer,Home Office,United States,South,South Carolina,Mount Pleasant,29464,87889
2099,Nathan Fox,Home Office,United States,South,South Carolina,Myrtle Beach,29577,87888
2107,Leigh Burnette Hurley,Corporate,United States,Central,Illinois,Chicago,60601,39015
2107,Leigh Burnette Hurley,Corporate,United States,Central,Illinois,Chicago,60601,39015
2108,Alfred Barber,Corporate,United States,Central,Missouri,Mehlville,63129,87862
2114,Paige Mason,Corporate,United States,South,Virginia,Norfolk,23518,88403
2114,Paige Mason,Corporate,United States,South,Virginia,Norfolk,23518,88404
2114,Paige Mason,Corporate,United States,South,Virginia,Norfolk,23518,88405
2114,Paige Mason,Corporate,United States,South,Virginia,Norfolk,23518,88405
2115,Jeffrey Lloyd,Corporate,United States,South,Virginia,Oakton,22124,88406
2117,Jack Hatcher,Home Office,United States,Central,Texas,Greenville,75401,90891
2117,Jack Hatcher,Home Office,United States,Central,Texas,Greenville,75401,90891
2122,Carolyn Fisher,Consumer,United States,South,Arkansas,Sherwood,72116,89664
2124,Paige Powers,Consumer,United States,South,Arkansas,West Memphis,72301,89665
2124,Paige Powers,Corporate,United States,South,Arkansas,West Memphis,72301,89666
2127,Joyce Kern,Home Office,United States,Central,Michigan,Sterling Heights,48310,88418
2131,Mary Hewitt,Home Office,United States,Central,Missouri,Gladstone,64118,90079
2132,Philip Hawkins,Home Office,United States,Central,Missouri,Hazelwood,63042,90078
2135,Melvin Kendall,Home Office,United States,West,New Mexico,Clovis,88101,91583
2137,Crystal Crabtree,Corporate,United States,South,Florida,West Palm Beach,33407,86002
2139,Jon Kendall,Corporate,United States,Central,Wisconsin,Watertown,53094,86003
2141,Molly Webster,Home Office,United States,West,Colorado,Durango,81301,87570
2141,Molly Webster,Home Office,United States,West,Colorado,Durango,81301,87570
2141,Molly Webster,Home Office,United States,West,Colorado,Durango,81301,87570
2141,Molly Webster,Home Office,United States,West,Colorado,Durango,81301,87570
2143,Lester Sawyer,Home Office,United States,South,Virginia,Fairfax,20151,87569
2145,Kerry Hardy,Corporate,United States,South,Florida,Fort Lauderdale,33311,87072
2146,Courtney Boyd,Corporate,United States,South,Virginia,Fairfax,20151,87071
2151,Melinda Rogers,Corporate,United States,Central,Iowa,Dubuque,52001,90404
2151,Melinda Rogers,Corporate,United States,Central,Iowa,Dubuque,52001,90405
2157,Tom Hoyle Honeycutt,Home Office,United States,Central,Michigan,Warren,48093,90385
2157,Tom Hoyle Honeycutt,Home Office,United States,Central,Michigan,Warren,48093,90385
2157,Tom Hoyle Honeycutt,Home Office,United States,Central,Michigan,Warren,48093,90386
2157,Tom Hoyle Honeycutt,Home Office,United States,Central,Michigan,Warren,48093,90386
2157,Tom Hoyle Honeycutt,Home Office,United States,Central,Michigan,Warren,48093,90386
2159,Wesley Field,Corporate,United States,Central,Michigan,Westland,48185,90387
2162,Brenda Jain,Corporate,United States,East,Pennsylvania,Sharon,16146,90387
2162,Brenda Jain,Corporate,United States,East,Pennsylvania,Sharon,16146,90387
2164,Harry Sellers,Small Business,United States,West,California,Pasadena,91104,88794
2164,Harry Sellers,Small Business,United States,West,California,Pasadena,91104,88794
2165,Melanie Knight,Small Business,United States,East,Maine,Augusta,4330,88794
2178,Judy Hall,Small Business,United States,East,Massachusetts,Worcester,1610,89465
2183,Sheryl Reese,Home Office,United States,South,Kentucky,Owensboro,42301,91571
2187,Joanne Spivey,Corporate,United States,Central,Missouri,Independence,64055,89440
2189,Frank Cross,Corporate,United States,East,New York,New York City,10177,7364
2190,Marvin Patrick,Home Office,United States,Central,Michigan,Detroit,48227,41636
2190,Marvin Patrick,Home Office,United States,Central,Michigan,Detroit,48227,41636
2193,Donald Melton,Home Office,United States,South,North Carolina,New Bern,28560,90685
2193,Donald Melton,Home Office,United States,South,North Carolina,New Bern,28560,90685
2196,Gene Heath Cross,Small Business,United States,East,New York,Jamestown,14701,89175
2196,Gene Heath Cross,Small Business,United States,East,New York,Jamestown,14701,89175
2196,Gene Heath Cross,Small Business,United States,East,New York,Jamestown,14701,89175
2197,Karen O'Donnell,Small Business,United States,East,New York,Levittown,11756,89176
2197,Karen O'Donnell,Small Business,United States,East,New York,Levittown,11756,89176
2198,Lester Woodward Maynard,Small Business,United States,East,New York,Lindenhurst,11757,89174
2198,Lester Woodward Maynard,Small Business,United States,East,New York,Lindenhurst,11757,89174
2201,David Hoyle,Small Business,United States,Central,Minnesota,Bloomington,55420,86054
2202,Laurie Howe,Home Office,United States,Central,Minnesota,Brooklyn Center,55429,86050
2202,Laurie Howe,Home Office,United States,Central,Minnesota,Brooklyn Center,55429,86050
2202,Laurie Howe,Home Office,United States,Central,Minnesota,Brooklyn Center,55429,86050
2203,Eddie Walker,Home Office,United States,Central,Minnesota,Brooklyn Park,55445,86051
2203,Eddie Walker,Home Office,United States,Central,Minnesota,Brooklyn Park,55445,86052
2204,Oscar Ford,Home Office,United States,Central,Minnesota,Burnsville,55337,86051
2204,Oscar Ford,Consumer,United States,Central,Minnesota,Burnsville,55337,86053
2206,Bobby Powell,Consumer,United States,Central,Iowa,Fort Dodge,50501,86258
2206,Bobby Powell,Consumer,United States,Central,Iowa,Fort Dodge,50501,86258
2209,Sharon Thomas,Home Office,United States,South,Georgia,College Park,30337,88030
2211,Anita Hahn,Home Office,United States,East,Maryland,Bowie,20715,88028
2212,Stacy Chang,Home Office,United States,East,Maryland,Catonsville,21228,88029
2215,Christopher High,Corporate,United States,East,Ohio,Massillon,44646,90314
2216,Clara Kaplan,Corporate,United States,East,Ohio,Medina,44256,90314
2216,Clara Kaplan,Corporate,United States,East,Ohio,Medina,44256,90314
2220,Jennifer Stanton,Consumer,United States,South,Florida,Winter Garden,34787,91036
2225,Sean McKenna,Small Business,United States,West,New Mexico,Hobbs,88240,89970
2240,Maurice Kelly,Corporate,United States,South,Florida,Lakeland,33801,89102
2250,Alvin Hoover,Home Office,United States,East,Pennsylvania,State College,16801,86699
2254,Jeff Meadows,Corporate,United States,South,Kentucky,Paducah,42003,89278
2254,Jeff Meadows,Corporate,United States,South,Kentucky,Paducah,42003,89279
2254,Jeff Meadows,Corporate,United States,South,Kentucky,Paducah,42003,89279
2256,Lloyd Levin,Corporate,United States,South,North Carolina,New Bern,28560,87963
2256,Lloyd Levin,Corporate,United States,South,North Carolina,New Bern,28560,87964
2257,Bernard Thompson,Corporate,United States,South,North Carolina,Raleigh,27604,87965
2258,Nicole Pope,Corporate,United States,South,North Carolina,Rocky Mount,27801,87962
2258,Nicole Pope,Corporate,United States,South,North Carolina,Rocky Mount,27801,87962
2260,Geoffrey H Wong,Corporate,United States,South,Georgia,Rome,30161,89601
2260,Geoffrey H Wong,Corporate,United States,South,Georgia,Rome,30161,89601
2260,Geoffrey H Wong,Corporate,United States,South,Georgia,Rome,30161,89602
2260,Geoffrey H Wong,Corporate,United States,South,Georgia,Rome,30161,89602
2264,Helen Dickerson,Corporate,United States,Central,Missouri,Joplin,64804,86611
2265,James Davenport,Corporate,United States,Central,Missouri,Kansas City,64130,86612
2265,James Davenport,Corporate,United States,Central,Missouri,Kansas City,64130,86612
2266,Brandon Beach,Corporate,United States,Central,Missouri,Kirkwood,63122,86610
2266,Brandon Beach,Corporate,United States,Central,Missouri,Kirkwood,63122,86610
2268,Carlos Adkins,Small Business,United States,South,Florida,Land O Lakes,34639,89571
2270,Kristine Holden,Small Business,United States,South,South Carolina,Mauldin,29662,89572
2270,Kristine Holden,Small Business,United States,South,South Carolina,Mauldin,29662,89572
2270,Kristine Holden,Small Business,United States,South,South Carolina,Mauldin,29662,89572
2272,Brett Ingram,Corporate,United States,Central,Texas,Harker Heights,76543,90110
2273,Debra Block,Corporate,United States,Central,Texas,Harlingen,78550,90109
2273,Debra Block,Corporate,United States,Central,Texas,Harlingen,78550,90109
2274,Marlene Harrison,Corporate,United States,Central,Texas,Houston,77036,90109
2276,Dennis Block Richardson,Consumer,United States,East,New York,Niagara Falls,14304,91502
2279,Lucille McGee,Home Office,United States,East,Pennsylvania,Greensburg,15601,85949
2281,Monica Harvey,Home Office,United States,Central,Wisconsin,Eau Claire,54703,85948
2282,Jimmy Waters,Home Office,United States,Central,Wisconsin,Fitchburg,53713,85950
2283,Nancy Holden,Home Office,United States,Central,Wisconsin,Franklin,53132,85947
2285,Arnold Floyd Blair,Corporate,United States,South,South Carolina,Rock Hill,29730,90148
2286,Larry Langston,Corporate,United States,South,South Carolina,Spartanburg,29301,90145
2286,Larry Langston,Corporate,United States,South,South Carolina,Spartanburg,29301,90145
2286,Larry Langston,Corporate,United States,South,South Carolina,Spartanburg,29301,90145
2287,Samuel Newman,Corporate,United States,South,South Carolina,Summerville,29483,90146
2287,Samuel Newman,Corporate,United States,South,South Carolina,Summerville,29483,90146
2287,Samuel Newman,Corporate,United States,South,South Carolina,Summerville,29483,90146
2287,Samuel Newman,Corporate,United States,South,South Carolina,Summerville,29483,90147
2289,Ryan Herman,Home Office,United States,Central,Minnesota,Burnsville,55337,88165
2290,Glen Robertson,Home Office,United States,Central,Minnesota,Coon Rapids,55433,88163
2290,Glen Robertson,Home Office,United States,Central,Minnesota,Coon Rapids,55433,88163
2290,Glen Robertson,Corporate,United States,Central,Minnesota,Coon Rapids,55433,88164
2302,Beth Dolan,Corporate,United States,South,Florida,Panama City,32404,87695
2302,Beth Dolan,Corporate,United States,South,Florida,Panama City,32404,87696
2302,Beth Dolan,Corporate,United States,South,Florida,Panama City,32404,87696
2303,Joe Baldwin,Corporate,United States,East,New York,New York City,10011,47493
2303,Joe Baldwin,Corporate,United States,East,New York,New York City,10011,37987
2305,Pat Kinney,Small Business,United States,Central,South Dakota,Watertown,57201,89869
2308,Laurence Cummings,Small Business,United States,South,Florida,Lehigh Acres,33971,90557
2308,Laurence Cummings,Small Business,United States,South,Florida,Lehigh Acres,33971,90557
2323,Emma Buckley,Small Business,United States,West,California,Coachella,92236,88721
2323,Emma Buckley,Small Business,United States,West,California,Coachella,92236,88721
2323,Emma Buckley,Small Business,United States,West,California,Coachella,92236,88722
2330,Kara Foster,Home Office,United States,Central,Iowa,Marion,52302,90964
2333,Megan Woods,Small Business,United States,Central,Wisconsin,Green Bay,54302,89611
2334,Stephanie Hawkins,Consumer,United States,Central,Wisconsin,Greenfield,53220,89608
2334,Stephanie Hawkins,Small Business,United States,Central,Wisconsin,Greenfield,53220,89609
2334,Stephanie Hawkins,Small Business,United States,Central,Wisconsin,Greenfield,53220,89609
2334,Stephanie Hawkins,Home Office,United States,Central,Wisconsin,Greenfield,53220,89610
2338,Lynn Hines,Home Office,United States,East,Maryland,College Park,20740,91480
2338,Lynn Hines,Home Office,United States,East,Maryland,College Park,20740,91481
2339,Gordon Boswell,Home Office,United States,Central,Texas,Cloverleaf,77015,91482
2345,Colleen Marsh,Corporate,United States,South,Kentucky,Paducah,42003,89504
2345,Colleen Marsh,Corporate,United States,South,Kentucky,Paducah,42003,89504
2346,Sylvia Kumar,Corporate,United States,South,Kentucky,Pleasure Ridge Park,40258,89503
2346,Sylvia Kumar,Corporate,United States,South,Kentucky,Pleasure Ridge Park,40258,89505
2351,Faye Silver,Corporate,United States,East,Maryland,Crofton,21114,86163
2352,Kerry Beach,Consumer,United States,East,Maryland,Cumberland,21501,86165
2352,Kerry Beach,Consumer,United States,East,Maryland,Cumberland,21501,86165
2352,Kerry Beach,Home Office,United States,East,Maryland,Cumberland,21501,86166
2353,Patrick Lowry,Corporate,United States,East,Maryland,Edgewood,21040,86164
2353,Patrick Lowry,Corporate,United States,East,Maryland,Edgewood,21040,86164
2355,Clyde Burnett,Consumer,United States,West,California,Coachella,92236,91304
2355,Clyde Burnett,Consumer,United States,West,California,Coachella,92236,91306
2356,Emma Bloom,Consumer,United States,West,Wyoming,Rock Springs,82901,91305
2358,Danielle Baird,Corporate,United States,South,Florida,Fort Lauderdale,33311,88267
2358,Danielle Baird,Home Office,United States,South,Florida,Fort Lauderdale,33311,88268
2359,Annie Horne,Home Office,United States,South,Florida,Fort Myers,33917,88265
2361,Vincent Daniel,Corporate,United States,South,Florida,Fruit Cove,32259,88266
2363,Jacob Murray,Home Office,United States,East,Ohio,Medina,44256,90040
2369,Mike G Hartman,Consumer,United States,South,Florida,Pembroke Pines,33024,90408
2372,Marvin Parrott,Corporate,United States,Central,Minnesota,Duluth,55803,90714
2376,Debra Batchelor,Corporate,United States,West,Idaho,Moscow,83843,91321
2376,Debra Batchelor,Corporate,United States,West,Idaho,Moscow,83843,91321
2379,Mildred Briggs,Small Business,United States,Central,Michigan,Garden City,48135,86655
2380,Lisa Branch,Small Business,United States,Central,Michigan,Grand Rapids,49505,86654
2380,Lisa Branch,Small Business,United States,Central,Michigan,Grand Rapids,49505,86655
2382,Geoffrey Saunders,Small Business,United States,East,New York,New York City,10024,13606
2382,Geoffrey Saunders,Small Business,United States,East,New York,New York City,10024,962
2382,Geoffrey Saunders,Small Business,United States,East,New York,New York City,10024,962
2385,Janice Frye,Small Business,United States,West,New Mexico,Las Cruces,88001,89184
2391,Jacob McNeill,Corporate,United States,East,New York,Oceanside,11572,91122
2391,Jacob McNeill,Corporate,United States,East,New York,Oceanside,11572,91122
2391,Jacob McNeill,Corporate,United States,East,New York,Oceanside,11572,91123
2391,Jacob McNeill,Corporate,United States,East,New York,Oceanside,11572,91123
2393,Debbie Dillon,Corporate,United States,South,Georgia,Roswell,30076,86950
2393,Debbie Dillon,Corporate,United States,South,Georgia,Roswell,30076,86951
2394,Tina Monroe,Corporate,United States,South,Georgia,Sandy Springs,30328,86949
2394,Tina Monroe,Corporate,United States,South,Georgia,Sandy Springs,30328,86949
2395,Beverly Roberts,Corporate,United States,South,Georgia,Savannah,31401,86952
2398,Julian F Wolfe,Corporate,United States,Central,Illinois,Hanover Park,60103,86373
2417,Ken H Frazier,Consumer,United States,South,Virginia,Oakton,22124,86754
2418,Kyle Fink,Consumer,United States,South,Virginia,Petersburg,23805,86750
2418,Kyle Fink,Consumer,United States,South,Virginia,Petersburg,23805,86753
2418,Kyle Fink,Consumer,United States,South,Virginia,Petersburg,23805,86753
2419,Sandra Faulkner,Consumer,United States,South,Virginia,Portsmouth,23701,86751
2419,Sandra Faulkner,Consumer,United States,South,Virginia,Portsmouth,23701,86751
2420,Wesley Cho,Consumer,United States,South,Virginia,Richmond,23223,86752
2422,Arlene Wiggins Dalton,Home Office,United States,Central,Texas,Huntsville,77340,89053
2422,Arlene Wiggins Dalton,Home Office,United States,Central,Texas,Huntsville,77340,89055
2423,Nicholas Wallace,Home Office,United States,Central,Texas,Hurst,76053,89054
2426,Dorothy Holt,Small Business,United States,Central,Texas,Irving,75061,90859
2426,Dorothy Holt,Small Business,United States,Central,Texas,Irving,75061,90861
2426,Dorothy Holt,Small Business,United States,Central,Texas,Irving,75061,90861
2427,John Merritt,Corporate,United States,Central,Texas,Keller,76248,90860
2430,Kimberly Reilly,Home Office,United States,Central,Texas,Killeen,76541,91108
2430,Kimberly Reilly,Home Office,United States,Central,Texas,Killeen,76541,91109
2430,Kimberly Reilly,Home Office,United States,Central,Texas,Killeen,76541,91110
2431,Troy Cassidy,Consumer,United States,West,California,Los Angeles,90004,24869
2431,Troy Cassidy,Consumer,United States,West,California,Los Angeles,90004,5920
2432,Lindsay Tate,Consumer,United States,Central,Oklahoma,Midwest City,73110,89096
2432,Lindsay Tate,Consumer,United States,Central,Oklahoma,Midwest City,73110,89097
2433,Debra P May,Consumer,United States,Central,Oklahoma,Moore,73160,89095
2437,Judith Shepherd,Home Office,United States,Central,Wisconsin,Muskego,53150,90301
2441,Kenneth Capps,Consumer,United States,South,Florida,Melbourne,32935,89300
2442,Natalie Aldridge,Consumer,United States,South,Florida,Merritt Island,32953,89300
2443,Danny Richmond,Corporate,United States,South,Florida,Miami,33142,89299
2443,Danny Richmond,Corporate,United States,South,Florida,Miami,33142,89301
2448,Melanie Morrow,Consumer,United States,Central,Minnesota,Edina,55410,87790
2450,Tonya Miller,Home Office,United States,Central,Wisconsin,Janesville,53545,90322
2454,Donna Braun,Corporate,United States,South,Alabama,Hoover,35244,89219
2456,Joan Beach,Home Office,United States,South,Alabama,Mobile,36608,89218
2456,Joan Beach,Home Office,United States,South,Alabama,Mobile,36608,89218
2457,Yvonne Collier,Home Office,United States,Central,Minnesota,Lino Lakes,55014,89218
2458,Troy Casey,Home Office,United States,Central,Minnesota,Edina,55410,91285
2458,Troy Casey,Home Office,United States,Central,Minnesota,Edina,55410,91286
2460,Lucille Gibbons,Home Office,United States,East,New York,New York City,10035,30785
2460,Lucille Gibbons,Home Office,United States,East,New York,New York City,10035,30785
2464,Joe George,Consumer,United States,South,Louisiana,Bossier City,71111,88713
2464,Joe George,Consumer,United States,South,Louisiana,Bossier City,71111,88713
2464,Joe George,Consumer,United States,South,Louisiana,Bossier City,71111,88714
2464,Joe George,Consumer,United States,South,Louisiana,Bossier City,71111,88714
2466,Gilbert Godfrey,Corporate,United States,Central,Michigan,Sault Sainte Marie,49783,88136
2466,Gilbert Godfrey,Corporate,United States,Central,Michigan,Sault Sainte Marie,49783,88136
2466,Gilbert Godfrey,Corporate,United States,Central,Michigan,Sault Sainte Marie,49783,88136
2468,Rhonda Stein,Home Office,United States,South,North Carolina,Salisbury,28144,88135
2468,Rhonda Stein,Corporate,United States,South,North Carolina,Salisbury,28144,88137
2472,Ricky Sanders,Home Office,United States,Central,Illinois,Joliet,60432,86514
2481,Kelly Sawyer,Corporate,United States,South,Louisiana,Lafayette,70506,91000
2484,Rhonda Bryant,Corporate,United States,South,Florida,Winter Haven,33881,88998
2484,Rhonda Bryant,Corporate,United States,South,Florida,Winter Haven,33881,88998
2486,Jack Horn,Small Business,United States,South,Georgia,Statesboro,30458,91414
2486,Jack Horn,Small Business,United States,South,Georgia,Statesboro,30458,91414
2486,Jack Horn,Small Business,United States,South,Georgia,Statesboro,30458,91416
2487,Michelle Bryant Phillips,Small Business,United States,South,Georgia,Tucker,30084,91415
2487,Michelle Bryant Phillips,Small Business,United States,South,Georgia,Tucker,30084,91415
2487,Michelle Bryant Phillips,Small Business,United States,South,Georgia,Tucker,30084,91417
2488,Gordon Walker,Consumer,United States,South,Arkansas,Cabot,72023,86887
2488,Gordon Walker,Consumer,United States,South,Arkansas,Cabot,72023,86887
2489,Craig Liu,Consumer,United States,West,California,Concord,94521,86883
2489,Craig Liu,Home Office,United States,West,California,Concord,94521,86885
2489,Craig Liu,Home Office,United States,West,California,Concord,94521,86886
2490,Pauline Finch,Home Office,United States,West,California,Costa Mesa,92627,86884
2490,Pauline Finch,Home Office,United States,West,California,Costa Mesa,92627,86886
2491,Sean N Boyer,Home Office,United States,West,California,Los Angeles,90045,48836
2491,Sean N Boyer,Consumer,United States,West,California,Los Angeles,90045,11712
2491,Sean N Boyer,Home Office,United States,West,California,Los Angeles,90045,23042
2491,Sean N Boyer,Home Office,United States,West,California,Los Angeles,90045,23877
2491,Sean N Boyer,Home Office,United States,West,California,Los Angeles,90045,23877
2491,Sean N Boyer,Consumer,United States,West,California,Los Angeles,90045,14785
2491,Sean N Boyer,Consumer,United States,West,California,Los Angeles,90045,14785
2495,Maria Block,Consumer,United States,West,Wyoming,Rock Springs,82901,86885
2498,Arlene Long,Corporate,United States,West,California,San Diego,92024,16547
2498,Arlene Long,Corporate,United States,West,California,San Diego,92024,16547
2498,Arlene Long,Small Business,United States,West,California,San Diego,92024,54567
2498,Arlene Long,Small Business,United States,West,California,San Diego,92024,20007
2499,Geoffrey Koch,Corporate,United States,Central,Illinois,Kankakee,60901,88319
2500,Kevin Smith,Small Business,United States,Central,Illinois,Lake In The Hills,60102,88320
2502,Toni Owens Poe,Home Office,United States,Central,Indiana,Munster,46321,91310
2502,Toni Owens Poe,Home Office,United States,Central,Indiana,Munster,46321,91310
2506,Alfred Harmon,Home Office,United States,East,Connecticut,Cheshire,6408,87033
2507,Jeanette Davies,Home Office,United States,East,Maine,Bangor,4401,87033
2508,Pauline Brooks,Home Office,United States,East,Maine,Sanford,4073,87031
2509,Sidney Larson,Home Office,United States,East,Maine,South Portland,4106,87029
2512,Frances Holt,Home Office,United States,East,Massachusetts,Cambridge,2138,87030
2516,Leo E Underwood,Home Office,United States,East,New Jersey,Englewood,7631,87033
2520,Sandy Mueller,Home Office,United States,East,Rhode Island,Providence,2908,87033
2521,Shawn Meyer,Home Office,United States,Central,Texas,Corsicana,75109,87032
2522,Harriet Wooten,Home Office,United States,East,Vermont,Burlington,5401,87033
2526,Derek Sweeney,Corporate,United States,South,Louisiana,Lafayette,70506,87208
2527,Gretchen Orr,Corporate,United States,South,Louisiana,Lake Charles,70601,87208
2530,Janet Zhang,Small Business,United States,West,California,Apple Valley,92307,87451
2531,Rick Houston,Small Business,United States,West,California,Atascadero,93422,87452
2534,Mitchell Goldberg,Small Business,United States,East,Maine,Bangor,4401,87451
2539,Max Hubbard,Home Office,United States,South,Florida,Winter Park,32789,91017
2540,Helen Ferguson,Home Office,United States,South,Florida,Winter Springs,32708,91017
2543,Josephine Dalton,Small Business,United States,South,Virginia,Richmond,23223,87917
2543,Josephine Dalton,Small Business,United States,South,Virginia,Richmond,23223,87917
2545,Rick Ellis,Home Office,United States,South,Virginia,Springfield,22153,87915
2547,Edna Freeman,Small Business,United States,South,Virginia,Virginia Beach,23464,87916
2548,Wayne Bass,Small Business,United States,West,California,Los Angeles,90068,46436
2548,Wayne Bass,Small Business,United States,West,California,Los Angeles,90068,40997
2548,Wayne Bass,Small Business,United States,West,California,Los Angeles,90068,40997
2548,Wayne Bass,Small Business,United States,West,California,Los Angeles,90068,40997
2548,Wayne Bass,Small Business,United States,West,California,Los Angeles,90068,29889
2549,Martha Bowers,Small Business,United States,East,Ohio,Whitehall,43213,88657
2549,Martha Bowers,Small Business,United States,East,Ohio,Whitehall,43213,88657
2549,Martha Bowers,Small Business,United States,East,Ohio,Whitehall,43213,88657
2549,Martha Bowers,Small Business,United States,East,Ohio,Whitehall,43213,88658
2551,Joan Bowers,Small Business,United States,East,Pennsylvania,York,17403,88656
2553,Virginia McNeill,Home Office,United States,Central,Wisconsin,Kenosha,53142,86528
2555,Karl Knowles,Home Office,United States,Central,Wisconsin,Madison,53711,86527
2555,Karl Knowles,Home Office,United States,Central,Wisconsin,Madison,53711,86529
2555,Karl Knowles,Home Office,United States,Central,Wisconsin,Madison,53711,86529
2561,Laurie Moon,Consumer,United States,East,New York,Ossining,10562,86465
2561,Laurie Moon,Consumer,United States,East,New York,Ossining,10562,86466
2561,Laurie Moon,Consumer,United States,East,New York,Ossining,10562,86466
2563,Karen Warren,Home Office,United States,Central,Minnesota,Fridley,55432,91447
2570,Yvonne Stephens,Consumer,United States,West,California,Davis,95616,90327
2570,Yvonne Stephens,Consumer,United States,West,California,Davis,95616,90327
2570,Yvonne Stephens,Consumer,United States,West,California,Davis,95616,90327
2570,Yvonne Stephens,Consumer,United States,West,California,Davis,95616,90327
2571,Rosemary O'Brien,Consumer,United States,East,New York,New York City,10165,50656
2571,Rosemary O'Brien,Consumer,United States,East,New York,New York City,10165,50656
2578,Kent Gill,Home Office,United States,South,Alabama,Opelika,36801,88298
2578,Kent Gill,Home Office,United States,South,Alabama,Opelika,36801,88298
